,text,channel_FedRussianInsiders,channel_TechCryptoAnalyst,channel_Whalesguide,channel_binancekillers,channel_cryptoclubpump,channel_wallstreetqueenofficial,year,week,day,sentiment,smoothed_sentiment,smoothed_sentiment_weibull,smoothed_sentiment_weibull_week
2024-01-08 05:00:00+00:00,"$BTC VIP Analysis January 08, 2024 ------------------- BIAS: Mid-Term: BULLISH Short-Term: BULLISH -------------------- As expected the price action of $BTC successfully got rejected from its Horizontal Resistance level marked between the $44,331 - $44,160 level. We can expect the short term bounce back level again and then again downwards movements as all the EMAs are acting as an resistance levels now Marked out the Sell Side Liquidity level at $43,112 -------------------- MAIN INTEREST LEVELS SHORT $44,959 LONG $43,453 PREDICTED DAILY RANGE $45,009 - $42,229 -------------------- VIP ACTION PLAN [VIP EXCLUSIVE CONTENT] -------------------- Yours truly, Federal Russian Insiders",1.0,0.0,0.0,0.0,0.0,0.0,2024,2,0,positive,3.5,1.0031393584434607,9.1559916026415
2024-01-08 07:00:00+00:00,"**January 8, 2024  MARKET ANALYSIS:** Market Cap.: $1.64 Trillion 24h Volume: $58.77 Billion BTC Dominance: 52.7% ETH Dominance: 16.4% BK Health Standard: 4.2 (1 to 10) BK Sentiment: 19% (-100% to 100%)  **BINANCE ANALYSIS (USDT pairs): Top Gainers** 1. DEGO: +16% 2. T: +12% 3. STX: +11% **Top Losers** 1. POWR: -62% 2. MASK: -27% 3. DATA: -24% **BINANCE FUTURES: Top Gainers** 1. STXUSDT: +12% 2. TUSDT: +10% **Top Losers** 1. POWRUSDT: -62% 2. MASKUSDT: -28% **LARGEST VOLUME (24h)** 1. BTC/USDT ($23.56B) 2. ETH/USDT ($8.5B) **DAILY OUTLOOK** DEGO, T, and STX have emerged as the leading gainers in the current market scenario. Despite BTC moving sideways, BTC.D is on the rise, causing a downturn in the altcoins as they experience a bleed and hunt for downside liquidity. To gain a clearer perspective on the market, we must await the opening of financial markets for more insights.  - Binance Killers",0.0,0.0,0.0,1.0,0.0,0.0,2024,2,0,neutral,2.9166666666666665,1.1140159773922722,9.25770885674965
2024-01-08 11:00:00+00:00,**Spot bitcoin ETF applicants file amended S-1 forms in final step toward approval** https://www.theblock.co/post/270834/spot-bitcoin-etf-applicants-file-amended-s-1-forms-in-final-step-toward-approval?utm_source=twitter&utm_medium=social,0.0,0.0,0.0,0.0,0.0,1.0,2024,2,0,positive,2.958333333333333,0.8935004766637338,9.25197954218306
2024-01-08 11:00:00+00:00," BREAKING : 6 Spot #BitcoinETF issuers filed their amended S-1 applications, asking for the regulators permission to launch the funds at 8am ET. iShares (#BLACKROCK) Valkyrie #Bitcoin Fund WisdomTree Bitcoin Fund Invesco Galaxy Ark 21Shares VanEck Bitcoin Trust",0.0,0.0,1.0,0.0,0.0,0.0,2024,2,0,neutral,2.958333333333333,0.8935004766637338,9.25197954218306
2024-01-08 12:00:00+00:00,"BREAKING: BlackRock and ARK have slashed their #Bitcoin ETF fees ARK - down from 0.80% to 0.25% BlackRock - 0.20% for the first 12 months, or first $5 billion AUM.",0.0,0.0,0.0,0.0,0.0,1.0,2024,2,0,positive,3.708333333333333,1.0920592284520847,9.275186877986222
2024-01-08 13:00:00+00:00,"VIP MARKET UPDATE: $BTC  It is currently encountering the order block resistance subsequent to surpassing the lower marked horizontal resistance. A positive sign for a bullish trend would be a breakout retest of the prevailing horizontal resistance. Additionally, there exists a potential scenario for a retest of the horizontal support. The market cap of Alts is exhibiting significant volatility, and a clearer direction is anticipated following the closure of several candles. Monitoring subsequent candle closes will provide better insight into the market's trajectory.  - Binance Killers",0.0,0.0,0.0,1.0,0.0,0.0,2024,2,0,positive,4.416666666666667,1.6062395671171035,9.34938690746535
2024-01-08 16:00:00+00:00,"**Breaking News for Crypto Enthusiasts! ** Former SEC Chair has made a bold statement: **Approval of a spot Bitcoin ETF is inevitable!** He believes that all critical factors have been considered, and **there's nothing left to decide.** This could be a game-changer for the crypto world and might pave the way for more mainstream adoption of Bitcoin. Stay tuned for more updates!",0.0,1.0,0.0,0.0,0.0,0.0,2024,2,0,positive,4.458333333333334,3.023634930354495,9.667529028876697
2024-01-08 18:00:00+00:00,VIP MARKET UPDATE: $BTC   Perfectly going as predicted after the breakout of the horizontal resistance and crossed $47K   - Binance Killers,0.0,0.0,0.0,1.0,0.0,0.0,2024,2,0,positive,5.833333333333334,3.267167540933218,9.919930360100729
2024-01-08 18:00:00+00:00,"JUST IN: CNBC reports spot #Bitcoin ETF likely to be approved Wednesday, potentially trading on Thursday or Friday ",0.0,0.0,0.0,0.0,0.0,1.0,2024,2,0,positive,5.833333333333334,3.267167540933218,9.919930360100729
2024-01-08 19:00:00+00:00,"$BTC UPDATE VIP -------------------- BTC crossed $47,000 as expected  -------------------- We told you first, Fed. Russian Insiders",1.0,0.0,0.0,0.0,0.0,0.0,2024,2,0,positive,6.458333333333333,3.767994867883289,10.152761564267394
2024-01-08 23:00:00+00:00,"Our VIPs knew about $BTC, and they know what to expect next Send us a message, and join the family today **FRI VIP REGISTRATION: **Message: t.me/DmitriFRI -------------------- Fed. Russian Insiders",1.0,0.0,0.0,0.0,0.0,0.0,2024,2,0,positive,6.0,4.110807948104305,11.129546163122146
2024-01-09 03:00:00+00:00,"**$BTC**** UPDATE VIP **--------------------  **Around 1.11 million ****$BTC**** were bought between $42,560 and $43,245 and have not been sold yet, making this one of the strongest support walls!** -------------------- We told you first, Fed. Russian Insiders",1.0,0.0,0.0,0.0,0.0,0.0,2024,2,1,positive,6.5,2.447528830987355,11.964251776853235
2024-01-09 03:00:00+00:00,"$BTC VIP Analysis January 08, 2024 ------------------- BIAS: Mid-Term: BULLISH Short-Term: BULLISH -------------------- On the weekly timeframe level, the price action of $BTC bounced back from its Horizontal Support level or FVG gap level marked between $44,335 - $42,508. The price action is heading towards its Horizontal Resistance level and Buy Side Liquidity level marked between $48,353 -------------------- MAIN INTEREST LEVELS SHORT $49,175 LONG $47,440 PREDICTED DAILY RANGE $49,401 - $42,508 -------------------- VIP ACTION PLAN [VIP EXCLUSIVE CONTENT] -------------------- Yours truly, Federal Russian Insiders",1.0,0.0,0.0,0.0,0.0,0.0,2024,2,1,positive,6.5,2.447528830987355,11.964251776853235
2024-01-09 06:00:00+00:00,"**January 9, 2024  MARKET ANALYSIS:** Market Cap.: $1.72 Trillion 24h Volume: $83.93 Billion BTC Dominance: 53.1% ETH Dominance: 16.1% BK Health Standard: 6 (1 to 10) BK Sentiment: 53% (-100% to 100%)  **BINANCE ANALYSIS (USDT pairs): Top Gainers** 1. RIF: +36% 2. BONK: +26% 3. ASTR: +23% **Top Losers** 1. PEOPLE: -20% 2. DEGO: -16% 3. GMT: -13% **BINANCE FUTURES: Top Gainers** 1. RIFUSDT: +37% 2. BIGTIMEUSDT: +34% **Top Losers** 1. PEOPLEUSDT: -19% 2. GMTUSDT: -13% **LARGEST VOLUME (24h)** 1. BTC/USDT ($42.96B) 2. ETH/USDT ($13.27B) **DAILY OUTLOOK** RIF, BONK, and ASTR have emerged as the leading gainers in the market, showcasing impressive performance. BTC has demonstrated notable strength, initiating the week on a positive note and signaling the potential for a sustained bull run. The broader market sentiment indicates a positive trend, with altcoins gaining momentum, hinting at a potential significant upward surge in the near future. Investors are optimistic about the continued positive trajectory, as both major cryptocurrencies and alternative coins contribute to the overall bullish market sentiment.  - Binance Killers",0.0,0.0,0.0,1.0,0.0,0.0,2024,2,1,positive,6.166666666666666,2.8592813823283096,12.696065634067098
2024-01-09 08:00:00+00:00,"**Bitcoin surges past the $47,000 mark, setting a new high at $47,200! ** In a year Bitcoin has skyrocketed, boasting an incredible +**244% increase. ** As Bitcoin continues its upward trajectory, we're excited to see where this path leads. Stay tuned and join us in witnessing the evolution of Bitcoin!",0.0,1.0,0.0,0.0,0.0,0.0,2024,2,1,positive,6.25,3.103397841656787,13.163144481922748
2024-01-09 09:00:00+00:00,CME Bitcoin futures open interest hits an all-time-high.,0.0,0.0,0.0,0.0,0.0,1.0,2024,2,1,positive,6.749999999999999,3.2913876050949344,13.415641041968927
2024-01-09 14:00:00+00:00,"VIP MARKET UPDATE: $BTC  It has recently experienced a significant breakout from an ascending triangle pattern, accompanied by notable trading volume. Following this breakout, the market is currently exhibiting a short-term retracement, tapping into downward liquidity. The key to anticipating a bullish continuation lies in the coin's ability to sustain its trading levels or consolidate above the established triangle. If BTC manages to maintain this position, it is likely to signal a bullish sentiment, with the potential for further upward movement in the market. Traders and investors should closely monitor the ongoing price action and consolidation phase for confirmation of the anticipated bullish trend.  - Binance Killers",0.0,0.0,0.0,1.0,0.0,0.0,2024,2,1,positive,5.291666666666667,2.6619196499107085,14.493289914900899
2024-01-09 15:00:00+00:00,"**$BTC****.DOMINANCE DOMINANCE UPDATE VIP -------------------- **On the weekly timeframe level, the price action of $BTC DOMINANCE is bouncing back from its Support Trendline level as well as its Horizontal Support level which is marked between the 52.47% - 51.29% level. We can see some further upward movements towards its FVG gap level marked between the 57.40% - 56.64% level as all the EMA's have turned into the Support levels and Higher High we can expect to see ** -------------------- We told you first, Fed. Russian Insiders**",1.0,0.0,0.0,0.0,0.0,0.0,2024,2,1,positive,5.833333333333333,2.4778556427924627,14.668164609693108
2024-01-09 16:00:00+00:00,The price of #Bitcoin broke the Resistance of $ 44270 - $ 44660 and is now facing another level. Support Level: $ 44270 - $ 44660 Resistance Level: $ 46960 - $ 48200,0.0,1.0,0.0,0.0,0.0,0.0,2024,2,1,neutral,6.333333333333334,2.632540087180104,14.874662947629453
2024-01-09 16:00:00+00:00,"**BTC ETF Update: High Hopes for Approval!** Great news for BTC enthusiasts! The much-anticipated Bitcoin ETF stands a strong chance of getting the green light, bolstered by influential factors like **BlackRock's involvement**. The market is buzzing with optimism. In the least favorable scenario, we might face a delay, but cancellation seems unlikely. Stay connected for more updates as we witness this exciting development in the crypto world!",0.0,1.0,0.0,0.0,0.0,0.0,2024,2,1,positive,6.333333333333334,2.632540087180104,14.874662947629453
2024-01-09 19:00:00+00:00,"****** VanEck CEO confirms that the **#**Bitcoin**** spot ETFs will begin trading on Thursday. ** ""All the fees came out this morning because they're all getting ready to basically list on Thursday...that's not been filtered out through all the news.""",0.0,0.0,0.0,0.0,0.0,1.0,2024,2,1,positive,5.916666666666667,3.321280597283471,15.473781494962324
2024-01-10 00:00:00+00:00,"VIP NEWS  BREAKING: Gary Gensler Says SECs X Account Hacked, Bitcoin Spot ETFs Not Yet Approved.  - Binance Killers",0.0,0.0,0.0,1.0,0.0,0.0,2024,2,2,negative,1.8749999999999996,2.1232181008978834,16.047796137040834
2024-01-10 00:00:00+00:00,"UPDATE VIP -------------------- Urgent Update: Gary Gensler Announces Security Breach at SEC; Bitcoin Spot ETFs Remain Unapproved. -------------------- We told you first, Fed. Russian Insiders",1.0,0.0,0.0,0.0,0.0,0.0,2024,2,2,negative,1.8749999999999996,2.1232181008978834,16.047796137040834
2024-01-10 03:00:00+00:00,"**$BTC**** UPDATE VIP **--------------------  **JPMorgan's, ****$JPM****, Jamie Dimon and Bitcoin: ** 2017: Bitcoin is a fraud.  2023: I have always been opposed to crypto. IIf I were the government I'd close it down.  2024: BlackRock, Valkyrie name authorized participants including JP Morgan for Bitcoin ETF  -------------------- We told you first, Fed. Russian Insiders",1.0,0.0,0.0,0.0,0.0,0.0,2024,2,2,positive,2.0,-1.0092845120202236,15.531104924402342
2024-01-10 06:00:00+00:00,"**January 10, 2024  MARKET ANALYSIS:** Market Cap: $1.71 Trillion 24h Volume: $84.15 Billion BTC Dominance: 52.7% ETH Dominance: 16.8% BK Health Standard: 3.7 (1 to 10) BK Sentiment: 14% (-100% to 100%)  **BINANCE ANALYSIS (USDT pairs): Top Gainers** 1. XAI: +2733% 2. BONK: +22% 3. LDO: +19% **Top Losers** 1. AI: -18% 2. SC: -14% 3. JOE: -13% **BINANCE FUTURES: Top Gainers** 1. 1000BONKUSDT: +22% 2. LDOUSDT: +19%** Top Losers** 1. AIUSDT: -18% 2. SCUSDT: -14% **LARGEST VOLUME (24h)** 1. BTC/USDT ($38236m) 2. ETH/USDT ($16961m) **DAILY OUTLOOK** XAI, BONK, and LDO have emerged as the top performers in the current market scenario. BTC is steadily climbing on an upward trajectory while strategically targeting downside liquidity. The Alts are exhibiting notable volatility, closely correlated with the rising BTC Dominance. Currently, Alts are undergoing a cooling phase, awaiting a potential surge. The anticipation is centered around the eventual rejection of BTC.D, which is expected to pave the way for a substantial increase in Altcoin value. As the market dynamics continue to evolve, investors are closely monitoring these trends for strategic decision-making.  - Binance Killers",0.0,0.0,0.0,1.0,0.0,0.0,2024,2,2,positive,2.25,-0.619384231267821,14.92628218391315
2024-01-10 13:00:00+00:00,"**$BTC**** VIP Analysis January 10, 2024 ------------------- BIAS:** Mid-Term: BULLISH Short-Term: BEARISH -------------------- Bitcoin (BTC) recently faced rejection at the critical $48,000 resistance level, leading to a period of short-term market uncertainty. However, a promising development is the current trading position above a bullish pennant formation. In this context, market observers are closely monitoring the $44,000 level as a key support, as a breach below this could indicate potential further downside. -------------------- **MAIN INTEREST LEVELS ** SHORT 48000 LONG 44000 **PREDICTED DAILY RANGE** $44500 - $46500 -------------------- **VIP ACTION PLAN** [VIP EXCLUSIVE CONTENT] -------------------- Yours truly, Federal Russian Insiders",1.0,0.0,0.0,0.0,0.0,0.0,2024,2,2,positive,2.875,0.8475386845694386,13.108917442930814
2024-01-10 13:00:00+00:00,"VIP MARKET UPDATE: $BTC  The price recently surged above $48,000 but faced resistance, resulting in a rejection. Presently, it is undergoing a retest above the ascending triangle. A successful retest serves as a bullish signal, suggesting potential upward momentum. Conversely, a failed retest could indicate a correction in the market. Monitoring this critical level will provide insights into the ongoing market dynamics and potential future trends.  - Binance Killers",0.0,0.0,0.0,1.0,0.0,0.0,2024,2,2,positive,2.875,0.8475386845694386,13.108917442930814
2024-01-10 16:00:00+00:00,"CBOE has lodged a ""request for acceleration"" to list ARK and Galaxys #Bitcoin ETFs by tomorrow.",0.0,0.0,0.0,0.0,0.0,1.0,2024,2,2,positive,3.2499999999999996,2.0936063429942577,12.472515725385676
2024-01-10 16:00:00+00:00,"Cboe (Chicago Board Options Exchange) approved and requested the acceleration of multiple Bitcoin spot ETF applications to list securities (ETFs) on its exchange, but this does not mean SEC approval. Bloomberg analyst Eric Balchunas noted that this appears to be a ""request for acceleration,"" the last step bf S-1 effectiveness.",0.0,0.0,1.0,0.0,0.0,0.0,2024,2,2,neutral,3.2499999999999996,2.0936063429942577,12.472515725385676
2024-01-10 16:00:00+00:00,"CBOE approved and requested the acceleration of multiple #Bitcoin spot ETF applications to list securities (ETFs) on its exchange, but this does not mean final SEC approval.",0.0,1.0,0.0,0.0,0.0,0.0,2024,2,2,neutral,3.2499999999999996,2.0936063429942577,12.472515725385676
2024-01-10 17:00:00+00:00,**Market Sentiment:** Bitcoin Fear and Greed Index is 73  Greed,0.0,0.0,0.0,0.0,0.0,1.0,2024,2,2,positive,5.083333333333334,2.538823780108896,12.303507531584348
2024-01-10 17:00:00+00:00,BREAKING #Bitcoin ETFs from ARK and VanEck are listed on Fidelity's trading platform. ,0.0,0.0,0.0,0.0,0.0,1.0,2024,2,2,positive,5.083333333333334,2.538823780108896,12.303507531584348
2024-01-10 19:00:00+00:00,CBOE SAYS SPOT BITCOIN ETFS WILL BEGIN TRADING TOMORROW,0.0,1.0,0.0,0.0,0.0,0.0,2024,2,2,positive,5.583333333333333,4.06506228274182,12.206203442231015
2024-01-10 20:00:00+00:00,**SEC APPROVES ****#BITCOIN**** ETF** #Bullish Source https://www.sec.gov/files/rules/sro/nysearca/2024/fg-89shlq.pdf,0.0,0.0,1.0,0.0,0.0,0.0,2024,2,2,positive,7.333333333333333,4.610757667014592,12.209270104385135
2024-01-10 20:00:00+00:00,OFFICIAL:  SEC APPROVES SPOT #BITCOIN ETFS,0.0,0.0,0.0,0.0,0.0,1.0,2024,2,2,positive,7.333333333333333,4.610757667014592,12.209270104385135
